osm_id,name,type,lat,lon
530434622,Ashford Presbyterian Community Hospital,hospital,18.4561992,-66.0654345
530492743,Casa Alcaldía de Cataño,townhall,18.4410413,-66.1216041
530658553,Casa Alcaldía de Trujillo Alto,townhall,18.3521441,-66.0065326
530910162,Cuartel de la Polícia Municipal de Toa Baja,police,18.438057,-66.1943734
531422223,Cirujano Dentista,clinic,18.3949645,-65.9750519
531422224,IGO Medical Mall,clinic,18.3948587,-65.9749551
531425025,Quiropráctico Laser Clinic,clinic,18.3937331,-65.9731798
531425028,Neumólogo,clinic,18.393523,-65.9728541
532023242,Oficinas de Servicios Múltiples,government,18.4410855,-66.1204436
532023252,Departamento de la Familia,government,18.4412709,-66.1202102
532807887,Subestación Aeropuerto,substation,18.436535,-66.0096964
532825818,Casa Alcaldía de Trujillo Alto Elsie Calderón Rodríguez,townhall,18.3547204,-66.0073641
533000268,Centro Colorectal del Caribe,clinic,18.3933879,-65.9726461
533000280,Medicina deportiva y Rehabilitación,clinic,18.3931788,-65.9723157
533029423,unnamed,police,18.3826063,-65.9795425
533099600,Cuartel Policía Municipal de Cataño Sgto. Carlos Reyes Rivera,police,18.4414143,-66.1262691
533139432,Cuartel Estatal de la Policía de Trujillo Alto,police,18.356566,-66.0052432
533211436,Cuartel de la Policía Municipal de Trujillo Alto Teniente Pedro Casildo Torres Santos,police,18.3559913,-66.0063848
535072267,Centro de Actividades Múltiples Wilson Ramos Cortés,government,18.4406842,-66.1230236
535083087,Departamento de Salud,government,18.4428912,-66.1293276
535083126,Estación de Bomberos de Cataño Comandante Abelsaín Coreano Cruz,fire_station,18.4408239,-66.1267694
535382381,unnamed,substation,18.3991227,-66.0720811
535402206,Subestación Centro Médico,substation,18.3923049,-66.0729881
537797274,Departamento de la Familia - Trujillo Alto,government,18.3716567,-66.0153921
543302174,Subestación Puerta de Tierra,substation,18.4644015,-66.1008387
548889837,Cuartel de la Policia - Juan Domingo,police,18.3973461,-66.1226951
585913572,Hospital Universitario Dr. Ramón Ruiz Arnau,hospital,18.3682821,-66.1541844
585939362,Hospital San Francisco,hospital,18.3991004,-66.0387956
608469301,unnamed,hospital,18.4283405,-66.1384771
669355515,Estación de Bomberos - Isla Verde,fire_station,18.441801,-66.0250984
766786276,unnamed,substation,18.4341178,-66.1119254
778606219,Centro Más Salud Dr. Enrique Koppish,hospital,18.4194095,-66.0429398
778617874,unnamed,substation,18.4152232,-66.0497426
778642869,Cuartel de la Policía de Puerto Rico - Precinto de Hato Rey Este,police,18.4147516,-66.0343249
829423251,Subestación Capuchino,substation,18.395925,-66.0434787
830434797,Subestación Carolina Pueblo,substation,18.3790633,-65.9605404
835130833,Metro Pavia Clinic - Cupey,hospital,18.3569026,-66.0455278
842820908,unnamed,substation,18.3850002,-66.1806706
888219412,unnamed,substation,18.3890027,-66.0754235
888219415,unnamed,substation,18.386556,-66.072627
945141286,Municipio Autónomo de Cataño,government,18.4404857,-66.1216583
952097685,CDT Cataño,hospital,18.4419738,-66.127424
953147283,"Comité Félix Delgado ""El Cano""",government,18.4396642,-66.1233305
984781778,Subestación Bayamón Pueblo,substation,18.3981712,-66.1579377
1030680369,Subestación Palo Seco,substation,18.4543399,-66.148801
1030680370,Subestación Amelia,substation,18.432172,-66.1148225
1030680373,unnamed,substation,18.4325108,-66.1126064
1030680375,unnamed,substation,18.4399047,-66.1286807
1030680376,Subestación CREA,substation,18.4114275,-66.1779877
1036402765,Subestación Las Lomas,substation,18.3898712,-66.0944607
1037802967,Subestación Juan Domingo,substation,18.399591,-66.122335
1047471817,Subestación Luis Llorens Torres,substation,18.4463734,-66.0444973
1056112060,Subestación Puerto Nuevo,substation,18.4161793,-66.0795597
1062653486,Subestación Tapia,substation,18.4468921,-66.0526512
